,artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
6765,Alexander ONeal,0.71638,0.17067,267.25832,0.142,0.609123875,9,0.492,-7.367,0,0.460484845,259.692,0.17067,109.991,pop,4,Unbreak My Heart,2008
6766,Jimmy Page,0.04858,0.04858,157.02159,0,0.731822219,2,0.471,-4.813,0,0.499445835,153.037,0.04858,184.456,blues,4,Wailing Sounds,2004
6767,Soul Ballet,1.06279,0.47101,462.07955,0,0.493125957,4,0.279,-6.947,0,0.609043943,453.671,0.17438,101.006,jazz,4,Tuscan Chica,2007
6768,Wyclef Jean featuring Prodigy of Mobb Deep,0.73117,0.12177,237.50485,0.084,0.791465542,2,0.77,-3.909,1,0.439202489,225.907,0.12177,196.04,hip-hop,3,Rebel Music,2003
6769,Al DiMeola,0.73802,0.31753,231.00036,0,0.643016666,2,0.37,-10.841,0,0.471578248,227.706,0.10987,141.508,jazz,4,God Bird Change,1982
6770,Darwins Waiting Room,1.5009,0.34894,204.79955,0.276,0.508421718,4,0.535,-6.407,1,0.559472776,204.8,0.05737,104.972,metal,4,Spent,2001
6771,Jack Johnson,2.01147,2.01147,215.87546,3.907,0.832011769,10,0.782,-15.901,1,,210.535,1.78457,131.4,rock,4,Its All Understood,2000
6772,Jane Winther,0.44285,0.44285,278.83057,0.148,0.31739138,7,0.037,-15.782,1,0,262.983,0.21423,90.556,meditation,1,The Sun is here for you,0
6773,El Barrio,0.27165,0.27165,306.31138,0.334,0.565400337,5,0.393,-9.341,1,0.460484845,296.304,0.08662,107.021,salsa,3,Al maestro,0
6774,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,1.19631,0.18987,497.89342,0.075,0.429603017,1,0.703,-15.469,1,,491.52,0.18987,60.856,opera,4,Venti scudi,0
6775,Thrice,0.69275,0.36478,201.58649,0.142,0.873238653,7,0.663,-2.87,0,0.896789016,197.097,0.2012,182.977,metal,4,All Thats Left,2003
6776,Percy Faith,0.93668,0.93668,143.67302,0,0.566796475,10,0.204,-13.921,1,,141.125,0.65167,107.405,pop,3,The Song Is You,0
6777,TAKARU,0.92226,0.38259,128.33914,0,0.481599949,11,0.282,-6.1,0,0.523003703,128.339,0.11343,121.549,metal,4,Idnnitkhtr,2004
6778,John Mayall & The Bluesbreakers,2.46563,2.46563,157.20444,2.682,0.626803106,0,0.641,-13.454,1,0.655250822,147.557,2.46563,131.198,blues,1,Looking Back,1997
6779,Shinehead,0.06585,0.06585,242.6771,0.183,0.5291028,10,0.577,-23.202,0,0,235.276,0.06585,151.255,dance,1,Golden Touch (LP Version),1988
6780,Creedence Clearwater Revived,0.52358,0.52358,610.01098,0,0.36766771,9,0.039,-8.491,0,,607.213,0.27204,123.261,country,5,I Heard It Throught The Grapevine,0
6781,Gorillaz,0.26081,0.26081,183.53587,0.403,0.775086058,2,0.355,-7.173,1,0.647653855,178.422,0.08796,171.924,hip-hop,4,Rock The House (Radio Edit),2001
6782,unloco,0.80202,0.39463,362.34404,0.206,0.588278826,8,0.006,-7.015,1,0.69748093,340.283,0.1136,145.717,alternative,4,Bystander (Album Version),2001
6783,John Williams,0.9794,0.05457,132.64934,0,0.705287678,4,0.039,-11.145,1,0.292114972,118.52,0.05457,67.458,soundtrack,4,Old Man Rocking Chair,2004
6784,The Impressions,0.13744,0.13744,236.69506,0.345,0.633220624,10,0.666,-8.671,1,0.304169503,222.854,0.13744,90.089,soul,7,Need To Belong To Someone,1972
6785,Morton Gould,0.88284,0.88284,1610.00444,0.432,0.395358385,7,0.034,-32.874,1,0,1602.467,0.25079,47.891,pop,4,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,0
6786,The Wilburns,0.69617,0.19024,232.28036,0.357,0.335452134,7,0.702,-12.256,1,0,225.094,0.19024,117.492,gospel,3,One Little Baby,0
6787,Solas,0.73121,0.30913,232.56771,0.264,0.602360696,0,0.837,-10.181,1,0.447784051,228.333,0.10333,140.09,folk,4,Bonnie Mae,0
6788,Dann Huff,0.30478,0.30478,160.73098,0.264,0.590959002,0,0.107,-13.716,1,,150.843,0.1346,120.366,metal,4,Light,0
6789,Jacques Dutronc,0.14081,0.14081,189.85751,0.119,0.612953154,2,0.155,-8.669,1,0.215080319,186.845,0.14081,122.826,chanson,1,Les Femmes Des Autres,1969
6790,T Lavitz,1.0641,1.0641,46.00118,0.601,0.426594378,6,0.129,-17.165,0,0.237380991,46.001,0.6912,118.183,jazz,1,Times Square,0
6791,Los Del Rio,0.77599,0.19294,251.21914,0.45,0.447725075,11,0.388,-5.224,1,,251.219,0.04954,206.376,pop,4,Macarena,1993
6792,Samy Deluxe,0.27031,0.27031,234.05669,0.235,0.70549178,1,0.099,-5.914,0,,222.319,0.05632,111.253,hip-hop,1,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),2005
6793,Jackie Wilson,0.98889,0.31574,120.76363,0.214,0.693327979,8,0.196,-9.9,1,,114.329,0.14683,180.054,soul,4,Why Cant You Be Mine,1958
6794,Jim Reeves,0.29979,0.29979,151.58812,0.182,0.624252499,6,0.385,-14.547,0,0,144.353,0.29979,91.632,country,4,TRUE,2000
6795,The Abominable Iron Sloth,2.02995,0.24294,130.45506,0,0.516640993,9,0.327,-12.748,1,0.576399981,127.135,0.24294,66.275,rock,4,Sailing To The Edge Of The Earth,2006
6796,Jason Miles,3.61667,0.78291,294.76526,0,0.458055179,5,0.079,-6.538,0,0,294.765,0.31669,84.623,jazz,5,Street Vibe,0
6797,The Capitol Years,1.14092,0.09228,242.02404,0,0.542551688,8,0.902,-5.75,1,,228.351,0.09228,114.95,alternative,4,As The Terror Dances Your Way,0
6798,Danny Wright,1.1631,0.4162,191.7122,0.369,0.490897988,5,0.827,-16.021,1,0.263254973,178.904,0.22848,149.682,easy listening,3,Believe,0
6799,Enrique Iglesias,0.58678,0.08425,234.81424,0.155,0.82735726,11,0.034,-4.704,0,,223.881,0.08425,119.969,pop,4,Can You Hear Me,2008
6800,Long Beach Dub Allstars,1.02163,0.3743,213.62893,0.066,0.575412601,11,0,-6.969,0,,209.229,0.05144,93.317,dance,4,Like A Dog,1999
6801,Alexander ONeal,0.91637,0.40996,301.45261,7.036,0.609123875,9,0,-8.326,1,0.741621754,297.39,0.1574,117.949,pop,4,Saturday Love,2008
6802,Jah Cure,0.32178,0.32178,240.48281,0,0.707204744,4,0.359,-6.335,0,0.564476146,235.712,0.1368,160.655,reggae,1,How Can I,2003
6803,Cyndi Wang,0.46116,0.46116,260.98893,5.445,0.416965754,1,0.843,-5.445,1,,249.516,0.24649,131.981,chinese music,4,Ill Be Better,0
6804,Cradle Of Filth,0.74238,0.37043,358.37342,0,0.784820389,10,0.245,-4.386,0,0.609608465,355.254,0.18445,160.102,metal,4,Sweetest Maleficia (Album Version),0
6805,Eleanor McEvoy,0.87172,0.21583,353.04444,0.113,0.552742314,7,0.54,-8.192,1,0.257597401,330.641,0.21583,91.973,folk,4,Easy To Lose Hope,0
6806,Jean-Jacques Goldman,1.13008,0.62781,237.50485,2.02,0.617421407,2,0.521,-8.069,1,,227.027,0.37628,126,chanson,4,Etre Le Premier,0
6807,Population Reduction,0.76122,0.26397,172.48608,0,0.573270673,8,0.21,-8.416,0,0,169.146,0.26397,127.151,metal,4,Road-Age at the Farmers Market,0
6808,Agency 1.9.9.4,2.1897,0.75291,228.51873,0,0.075518624,9,0.667,-2.979,0,,228.519,0.42887,90.216,hip-hop,4,Dayz Of Our Livez,0
6809,Maria Muldaur,0.3186,0.3186,180.87138,0.492,0.586950622,11,0.382,-5.959,1,0.636287224,175.224,0.11441,137.549,pop,1,It Aint The Meat Its The Motion,1974
6810,Aeoliah,0.26237,0.26237,233.45587,0,0.549395619,5,0.674,-25.163,1,,216.195,0.26237,134.496,meditation,1,Inner Chamber,0
6811,Marcel Azzola,0.42666,0.42666,285.41342,0.38,0.319704942,2,0.344,-16.301,0,,267.041,0.42666,182.261,jazz,4,Hymne A LAmour,0
6812,The Real Kids,0.7635,0.37179,135.00036,0.078,0.484893131,0,0.102,-4.94,1,,130.699,0.17354,156.645,pop,4,Problems,0
6813,Charlie Byrd Trio,0.46714,0.46714,231.94077,0.525,0.50693811,2,0.621,-18.981,0,,214.668,0.18266,108.998,samba,4,Ive Got The World On A String,0
6814,Happy Mondays,1.02879,0.48332,243.25179,0,0.682101282,0,0.032,-9.944,1,0,234.098,0.20731,109.205,alternative,4,Performance (Remastered),1988
6815,Roy Brown,0.63406,0.25573,163.83955,0.189,0.463593719,9,0.086,-9.107,0,0.265861049,159.173,0.25573,157.875,blues,4,Rockin At Midnight,0
6816,Atom,0.25702,0.25702,207.28118,3.547,0.502711859,3,0.807,-9.652,1,0,207.281,0.25702,137.903,house,4,Know Thyself,0
6817,Mike Jones,0.65773,0.23618,364.77342,0,0.79360508,2,0.512,-7.932,1,0,362.405,0.23618,142.729,rap,4,Grandma (Screwed & Chopped Version),0
6818,Architecture In Helsinki,0.75423,0.20972,279.90159,0,0.807876868,10,0.277,-5.241,0,0.589438878,271.842,0.07238,220.181,pop,4,Heart it Races (Yachts I Should Coco Mix),0
6819,Beastie Boys,1.61174,0.48187,173.60934,0,0.853124523,1,0.5,-6.601,1,,161.64,0.19975,108.013,hip-hop,4,Crawlspace,2004
6820,Harry Choates,1.95894,0.60526,177.78893,0.462,0.394383986,9,0.105,-11.87,1,,172.153,0.26885,89.803,swing,4,Jolie Blons Gone,2005
6821,CafA(c) Quijano,1.34614,0.26658,215.2224,0.211,0.551682526,2,0.53,-10.41,0,0.460484845,202.385,0.26658,98.185,pop,4,En mis besos,2001
6822,Iggy And The Stooges,0.5819,0.30634,220.78649,0,0.732603394,9,0.53,-8.943,0,,220.786,0.30634,231.089,rock,3,1969,1969
6823,Alternative TV,0.97065,0.44927,229.92934,2.188,0.539111561,9,0,-10.905,1,0,222.766,0.19485,118.657,rock,4,Its Raining,0
6824,The Allies,0.84433,0.84433,213.13261,0.316,0.511184406,0,0.514,-26.383,1,,213.133,0.84433,72.777,ccm,4,Bewitched_ Bothered & Bewildered,0
6825,R.E.M.,0.56315,0.56315,340.11383,0.571,0.730669502,2,0.496,-13.692,1,0.575103501,328.377,0.56315,153.833,pop,1,Stumble,1982
6826,Bon Jovi,1.31295,0.46666,318.09261,0,0.839297678,6,0.594,-6.182,1,,313.104,0.25508,141.223,rock,4,Till We Aint Strangers Anymore,2008
6827,Sheek Louch,0.99721,0.26424,64.65261,0.189,0.680042256,8,0.085,-4.592,1,0.589015659,57.789,0.06738,157.696,rap,4,Die Slow,2009
6828,Pappos Blues,0.82417,0.38048,418.45506,0.345,0.438220364,9,0.233,-15.713,1,,389.84,0.15696,132.636,blues,4,El Hombre De La Valija (Rock),0
6829,The Cate Brothers,0.51028,0.51028,287.11138,0.365,0.29143326,9,0.706,-11.992,1,0,274.262,0.51028,139.469,rock,3,Please No More,0
6830,The Clash,0.61843,0.19155,227.57832,0,0.775797363,0,0.58,-13.083,1,,227.578,0.19155,141.004,new wave,4,Death Or Glory,1979
6831,Kanye West,0.95817,0.95817,31.37261,0,0.877213746,11,0.343,-12.352,0,,31.373,0.13689,60.276,hip-hop,1,Skit #2 (Kanye West/Late Registration),2005
6832,MxPx,0.37448,0.37448,215.24853,0,0.763010513,5,0.854,-5.316,1,,205.264,0.37448,171.693,rock,4,Drum Machine Joy,1995
6833,Daniel Johnston,0.02931,0.02931,214.49098,0,0.713322147,10,0.281,-14.966,0,,211.383,0.02931,95.385,pop,1,Walking The Cow (Hi How Are You),0
6834,Throw The Fight,3.18737,0.59482,23.87546,0,0.648925709,0,0,-16.853,0,,23.875,0.29301,98.388,alternative,7,The Wreckage Intro (Album Version),2008
6835,Electric Light Orchestra,0.9256,0.16237,205.40036,0.436,0.79789001,5,0.238,-10.782,0,,197.747,0.16237,154.244,rock,4,Queen Of The Hours (2001 Digital Remaster),0
6836,Kofi,1.02976,0.31805,177.21424,0,0.569329687,11,0.485,-7.278,0,0.246575953,165.709,0.31805,163.921,rock,4,Im Just A Girl,0
6837,Donna Ares,0.57874,0.57874,194.71628,0.375,0.446700437,1,0.508,-6.224,0,,188.383,0.05989,87.006,folk,4,Prijateljica,0
6838,W.A.S.P.,0.8637,0.33957,276.71465,1.001,0.727497337,8,0.343,-6.694,0,0.604205276,264.185,0.07912,116.815,metal,4,Phantoms In The Mirror,1992
6839,John P. Kee,0.58011,0.58011,301.26975,0.177,0.608701616,8,0.495,-3.842,0,0.261569312,293.814,0.07507,89.607,meditation,4,Encouraged,0
6840,Bad Religion,0.66144,0.28862,141.19138,0.585,0.858677442,4,0.318,-6.393,0,0.671871231,141.191,0.10408,161.071,punk,4,Flat Earth Society (Album Version),1995
6841,Nolwenn Leroy,1.65227,0.25902,201.22077,0.247,0.695283825,1,0.031,-7.633,1,0.459724988,185.742,0.25902,81.689,chanson,4,Etre Une Femme,2003
6842,The Primitives,0.64613,0.64613,172.93016,0,0.59453651,2,0.675,-10.592,1,0.386477291,161.361,0.3472,99.752,indie,4,Never Tell,0
6843,The Pharcyde,0.301,0.301,303.46404,0.067,0.756063871,6,0.637,-6.125,1,,299.892,0.12775,69.573,rap,3,Passin Me By,1993
6844,John Wesley,1.18911,0.78489,270.31465,0.474,0.560557984,4,0.566,-8.098,0,0.437036204,259.111,0.57821,147.932,disco,4,Chasing Monsters,0
6845,The Chico Hamilton Quintet,0.56912,0.56912,140.19873,0.388,0.41008204,2,0.324,-17.169,0,0,132.638,0.56912,65.019,soul,1,Night Beat,0
6846,Lauren Wood,0.78104,0.25006,207.20281,0.2,0.491910771,11,0.354,-5.02,1,0,203.088,0.25006,119.057,rock,4,But You Are,0
6847,Fleet Foxes,0.60072,0.29986,281.18159,0.072,0.786212059,8,0.408,-10.67,1,,259.738,0.1479,196.022,grunge,4,English House,2008
6848,Elliot Smith,1.13963,0.63344,175.82975,7.628,0,7,0.802,-14.832,1,,167.874,0.37209,118.454,metal,4,Angeles,0
6849,Asleep At The Wheel,0.52359,0.52359,399.04608,0.235,0.60425956,11,0.699,-12.712,0,0.549395783,391.262,0.27051,123.401,swing,5,Hot Rod Lincoln,1988
6850,AndraA(c) Crouch & Solid Gospel,0.96888,0.96888,272.79628,0.925,0.452400582,10,0.598,-8.858,1,,260.04,0.96888,107.371,soul,3,My Tribute (to God Be The Glory),0
6851,Soilent Green,0.10536,0.10536,278.96118,0,0.460409667,10,0.323,-5.682,0,0.437036204,274.75,0.10536,175.781,metal,4,Pretty Smiles & Shattered Teeth,0
6852,Murderdolls,0.02938,0.02938,147.51302,0.09,0.655995346,9,0.198,-4.063,1,0.640779216,143.935,0.02938,195.317,metal,1,Kill Miss America (Album Version),2002
6853,Juan Carmona,0.98541,0.3272,233.84771,0.961,0.410912881,7,0.292,-9.07,1,,228.072,0.10853,91.479,flamenco,7,Palla paca,0
6854,Bone Thugs-N-Harmony,0.53927,0.21943,266.05669,0.168,0.81592342,4,0.199,-5.827,1,,262.705,0.21943,187.958,rap,4,2 Glocks,2000
6855,Owsley,1.25881,0.35852,221.77914,0.083,0.508359903,7,0.334,-4.23,1,0.219528822,218.593,0.13307,133.125,pop,4,Zavelow House (Album Version),1999
6856,Human Disease,0.61109,0.18661,190.79791,0,0.419228869,9,0.908,-6.066,0,0,181,0.18661,140.052,rock,4,Gold Flames Of Angels,2004
6857,Joe McBride,0.11025,0.11025,309.39383,0.096,0.492440728,9,0.491,-13.896,0,0.427446572,306.579,0.11025,105.882,jazz,7,Like A Star,0
6858,Baroness,0.04403,0.04403,269.71383,0,0.739099282,0,0.621,-6.013,0,,257.637,0.04403,162.019,metal,1,Wanderlust,2007
6859,Dottie West,0.91876,0.23498,187.53261,2.949,0.507952189,4,0.648,-16.692,1,,181.441,0.23498,87.192,honky tonk,3,Country Girl,0
6860,Steve Vai,0.77907,0.06092,69.90322,0,0.645720023,3,0.051,-7.949,0,0.518340538,60.889,0.06092,169.654,rock,4,The Murder Prologue,2007
6861,Roy Buchanan,0.34474,0.34474,365.71383,0.279,0.605278303,2,0.634,-8.701,1,,351.788,0.07939,110.924,blues,3,C.C. Ryder,0
6862,CamRon,0.20995,0.20995,212.79302,0,0.858270678,8,0.549,-6.798,1,,202.983,0.0519,189.294,hip-hop,4,I.B.S. (Amended Album Version),2006
6863,Jo Privat,0.76594,0.2678,122.72281,0.363,0.391454064,9,0.014,-7.417,1,,122.723,0.2678,122.13,jazz,4,Ay ! Mi Sombrero,0
6864,The Mustangs,0.35698,0.35698,160.26077,0,0.432136477,4,0.469,-10.444,0,0,153.432,0.35698,85.538,country,1,Moscow Nights,0
6865,Russ Morgan,1.15912,1.15912,138.03057,0.171,0.407849997,10,0.894,-18.339,1,,124.778,1.15912,53.713,orchestra,1,Love Divine_ All Love Excelling,0
6866,David Meece,0.13848,0.13848,34.08934,0.212,0.470414614,9,0.541,-23.637,0,0,34.089,0.13848,129.953,ccm,4,Prelude (Learing To Trust Album Version),0
6867,Joe Heaney,32.84667,0.78892,194.66404,0.34,0.401327986,1,0,-21.085,1,,189.01,0.38315,35.604,folk,4,Red is the Rose,0
6868,Junior Kimbrough,1.45997,0.83968,294.76526,2.305,0.683455701,4,0.831,-14.845,1,0.510996648,290.453,0.52709,92.32,blues,3,Lonesome Road,1997
6869,Tom Barabas,1.38565,0.94817,336.66567,0.908,0.448025346,5,0.161,-13.25,1,0.427446572,320.615,0.72162,138.021,meditation,4,Shades Of Love,0
6870,T.G. Sheppard,0.67628,0.15949,228.85832,0.097,0.449323615,3,0.227,-12.923,1,0.369653435,212.776,0.15949,118.198,country,4,Finally (Album Version),0
6871,Carlton Livingston,1.35017,0.6827,201.97832,0.189,0.486244347,8,0.44,-15.845,1,0,198.415,0.22478,90.59,reggae,5,Slow Down,0
6872,2raumwohnung,0.09098,0.09098,449.38404,2.409,0.664559979,0,0.616,-8.213,1,,445.637,0.09098,134.033,house,4,36 Grad (Paul van Dyks Vandit Clubmix),0
6873,Suzi Quatro,0.83259,0.37554,301.21751,0.345,0.627361447,9,0.689,-5.308,1,,285.878,0.15668,131.568,rock,4,Born To Run,1995
6874,Mac Dre,0.10911,0.10911,256.83546,0.409,0.750492075,7,0.403,-10.882,1,,248.169,0.10911,170.029,rap,4,This is My Year,0
6875,Juan Carmona,0.08678,0.08678,338.96444,0,0.410912881,6,0.48,-13.486,1,0,323.483,0.08678,110.361,flamenco,1,Soleariyas,0
6876,Christian adam,0.89035,0.46218,163.5522,0.38,0.349507478,10,0.807,-11.667,1,,151.516,0.24702,139.315,chanson,3,Il a suffit dune chanson damour,0
6877,The Clash,0.83311,0.23963,140.77342,0,0.775797363,9,0,-8.331,1,,134.641,0.09108,203.944,new wave,3,Im So Bored With The U.S.A.,1977
6878,Denise Ho,0.98306,0.16762,239.41179,0.45,0.472790997,7,0.537,-2.572,1,,232.287,0.16762,147.97,pop,4,Mi Ni Yu Wo,0
6879,Jason & The Scorchers,0.19483,0.19483,154.8273,0.131,0.500510256,7,0.868,-3.471,1,0.372530039,151.615,0.19483,175.945,country,4,If Money Talks,1985
6880,Cookies,0.46466,0.46466,200.41098,0,0.478804445,5,0.686,-7.759,1,,200.411,0.11375,84.977,pop,4,Yi Ji Ji Zhong,0
6881,Rihanna,1.54872,0.28042,213.26322,0.229,0.917863906,5,0.609,-6.146,0,0.705148005,205.7,0.12183,94.987,pop,4,Good Girl Gone Bad,2007
6882,Jessie Lee Miller,0.68655,0.19884,142.21016,0,0.528509678,2,0.495,-15.344,1,0,129.858,0.19884,125.217,rock,4,Hard To Admit,0
6883,Daywind Studio Musicians,0.18958,0.18958,219.48036,0.263,0.437463586,10,0.312,-12.911,1,,211.081,0.18958,129.956,gospel,4,I Must Tell Somebody,0
6884,Max Steiner,0.05689,0.05689,51.48689,0.138,0.471894876,9,0.578,-15.993,1,,51.487,0.05689,64.798,soundtrack,1,Laurie And Martin,0
6885,R.L. Burnside,0.12371,0.12371,196.88444,0.345,0.701180874,0,0.326,-10.426,0,,192.61,0.12371,107.601,blues,1,Rollin and Tumblin,2001
6886,DMZ,0.24551,0.24551,178.96444,0,0.469991963,7,0.007,-8.007,1,0.265861049,178.964,0.05134,156.616,dance,4,Hes Waitin,0
6887,Don Gibson,0.30745,0.30745,148.06159,0.264,0.540750151,7,0.013,-19.002,1,0,141.485,0.30745,95.389,country,3,Evening Prayer,1959
6888,Love and Rockets,2.02344,0.79429,311.19628,0,0.634785013,5,0.774,-9.356,1,,286.912,0.3321,97.036,rock,4,Sweet Lover Hangover,1996
6889,The Mystic Moods Orchestra,1.16701,1.16701,147.33016,3.129,0.324422217,0,0.894,-21.437,1,,147.33,0.92048,124.508,pop,4,Gay Ranchero,1967
6890,Billy Walker,1.71759,0.26647,133.56363,0.221,0.448111564,0,0.41,-32.887,1,,130.868,0.26647,78.902,honky tonk,3,Thank You For Calling,0
6891,Simon Harris,0.51872,0.51872,187.16689,1.025,0.39076084,9,0.417,-15.787,0,,175.525,0.25941,114.169,house,1,Sample Track 11,0
6892,Nick Cave & The Bad Seeds,1.53559,0.40182,290.95138,0,0.681581305,3,0.787,-15.456,1,0.38293509,278.355,0.12061,109.857,rock,4,Christina The Astonishing (2010 Digital Remaster),0
6893,LL Cool J / Amil,0.52502,0.1999,232.14975,0.148,0.749217793,10,0.47,-3.952,0,0.345802234,218.778,0.03855,184.15,hip-hop,4,Hello,2000
6894,Eddie Palmieri,0.60258,0.07703,392.85506,0.331,0.522821818,5,0.407,-11.876,0,,385.887,0.07703,127.749,jazz,4,Nada De Ti,1973
6895,Gaither Vocal Band,0.96358,0.46782,200.14975,0.194,0.629186017,9,1,-5.564,1,,197.979,0.22918,122.015,ccm,4,Everything Good (Everything Good Version),0
6896,Sergio Mendes,0.44992,0.44992,322.11546,0.409,0.649095051,4,0.175,-13.935,0,0.215080319,308.918,0.1611,103.177,samba,3,Puzzle of Hearts,2006
6897,Maroon 5,1.07977,0.72137,270.70649,3.913,0.905477001,6,0,-6.247,1,,261.433,0.72137,164.049,pop,4,Sweetest Goodbye,2002
6898,Krystof,0.86765,0.17069,252.57751,0,0.508636229,2,0.494,-7.546,1,,252.577,0.17069,156.107,rock,4,Vodne stocne,0
6899,GZA/The Genius,1.61228,0.46489,237.34812,0,0.616496039,5,0.371,-5.928,0,0.558037047,237.348,0.07909,104.013,hip-hop,5,Did Ya Say That,2002
6900,Vivian,0.20939,0.20939,229.61587,0.316,0.770847751,9,0.003,-6.859,0,0,226.017,0.05941,101.139,blues,4,Streets On Fire,0
6901,Every Time I Die,0.31675,0.31675,124.13342,0,0.842423318,7,0.099,-3.988,1,0.656917227,121.812,0.04315,114.638,alternative,1,After One Quarter Of A Revolution,2009
6902,Arthur Fiedler,1.83576,0.53048,496.1171,8.249,0.427298293,0,0.217,-17.73,1,,490.359,0.20299,95.234,orchestra,3,Doctrines,0
6903,Poptart Monkeys,1.49147,0.49093,212.32281,0.102,0.563240547,1,0.734,-6.005,1,,202.664,0.24079,119.991,rock,4,Butterflies,0
6904,Melissa Auf der Maur,0.41622,0.41622,232.6722,5.114,0.569988889,4,0.026,-6.413,1,0.249037269,227.724,0.14325,121.983,grunge,4,The Key,2010
6905,Kill The Client,0.95962,0.95962,57.18159,0,0.587768588,8,0.591,-2.541,0,0.498354612,57.182,0.95962,138.207,metal,1,Dog Tagged,2008
6906,John Sebastian,1.7843,1.15913,225.14893,0,0.518743959,7,0.798,-13.247,1,0.503381236,217.832,0.99425,158.429,folk,3,Wagoners Lad,0
6907,Lil Boosie & Webbie,0.04435,0.04435,354.16771,0,0.596441898,1,0.47,-10.069,0,,354.168,0.04435,130.103,rap,4,Baby Momma (Chopped & Screwed Version),0
6908,James Last,1.87957,1.53751,260.12689,6.711,0.601891975,2,0.869,-13.382,1,,242.875,1.36649,167.832,orchestra,4,Games That Lovers Play,1967
6909,Iggy Pop,0.99417,0.2906,300.77342,0,0.789018489,2,0.714,-11.44,1,,300.773,0.2906,87.679,rock,4,5 Foot 1,1990
6910,Eason Chan,1.28503,0.46099,275.59138,0,0.555277224,0,0.457,-12.034,1,,260.36,0.04495,72.882,pop,4,Fang Bu Sheng Fang,0
6911,Willie Colon,0.41911,0.41911,250.06975,0.121,0.621629436,0,0.58,-7.818,0,,233.784,0.22135,128.444,salsa,1,Guajira Y Ven,2001
6912,Endres,0.54886,0.0701,154.01751,0.206,0.443987739,11,0.418,-7.342,0,,154.018,0.0701,127.985,trance,4,born again,0
6913,Bill Murk,0.54089,0.54089,402.96444,0.235,0.184250147,1,0.496,-10.886,1,,394.971,0.27805,117.858,house,1,What a Friend We Have in Jesus,0
6914,Annie Minogue Band,0.52319,0.16,217.88689,0,0.474084038,5,0.221,-10.962,0,,204.504,0.16,168.027,rock,4,Love Goes Down (Part Deux),0
6915,Lou Reed,1.01506,0.2247,211.66975,0,0.810696983,9,0.876,-10.906,1,,199.593,0.2247,154.038,rock,4,Sally Cant Dance,1974
6916,Milk Inc.,0.48006,0.48006,202.10893,0,0.652801355,0,0.267,-7.597,1,0.460541281,197.968,0.26409,140.017,pop,1,Nothing To You,2003
6917,Nana Caymmi,0.39227,0.39227,188.65587,0.334,0.523633032,2,0.662,-10.449,1,0,177.093,0.11599,110.411,pop,4,Lero Do Bolero,2001
6918,Joe Heaney,0.35576,0.35576,147.43465,0.305,0.401327986,10,0.755,-18.184,1,,142.977,0.35576,102.649,folk,3,Peigin is Peadar,0
6919,J-MACK,0.09468,0.09468,231.81016,0.299,0.42661995,4,0.719,-11.594,0,,219.272,0.09468,180.253,rap,4,World Wind,0
6920,Hound Dog Taylor and The Houserockers,1.04159,0.36373,173.89669,0.177,0.450585596,11,0.652,-11.954,0,,167.079,0.19427,176.121,blues,4,Take Five - Live,0
6921,Samy Deluxe,2.30803,0.20947,247.01342,0,0.70549178,11,0.05,-6.08,0,0.430160637,247.013,0.03457,114.072,hip-hop,5,Sam und Bo_ N.E.O.,2005
6922,Robert Lockwood_ Jr.,0.3642,0.3642,162.45506,0.374,0.497942106,2,0.491,-13.158,1,0,150.013,0.06406,99.701,blues,1,Kindhearted Woman Blues,1998
