artist.name,bars_start,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,loudness,mode,song.hotttnesss,start_of_fade_out,tatums_start,tempo,terms,time_signature,title,year
Dan Hicks,0.29312,0.29312,159.9473,0,0.594138154,0,1,-32.535,1,0,156.578,0.29312,72.357,country rock,1,He Dont Care (Hes Stoned),0
The Katinas,4.00513,0.26101,159.26812,0,0.606901383,0,0.373,-10.599,0,0,159.268,0.26101,80.945,ccm,7,One More Time (Kennedy Center Homecoming Version),0
Irini Merkouri,1.17651,0.40481,228.33587,2.258,0.396304067,3,0.527,-6.252,0,,218.349,0.40481,155.979,pop folk,4,Ela Edo Kardia Mou,0
Daryl Hall & John Oates,2.32541,2.32541,216.34567,3.901,0.664924362,10,0,-5.745,1,,216.346,2.1558,178.825,pop rock,4,Rich Girl,1976
Arc Angels,1.03222,0.5552,386.79465,0.173,0.588932086,8,0.37,-10.118,1,0.473346541,374.015,0.31669,125.787,blues-rock,3,See What Tomorrow Brings,1992
Call To Preserve,0.36819,0.07785,44.30322,0,0.634764556,5,0.368,-2.03,0,0.499664862,40.316,0.07785,208.167,straight edge,4,Hindsight,2008
Ziggy Marley And The Melody Makers,1.00352,0.08028,261.27628,0.35,0.750479817,1,0,-13.817,0,,247.652,0.08028,129.393,reggae,4,New Love,0
Heaven 17,0.76447,0.269,311.43138,0.228,0.630928608,7,0.028,-9.796,1,,299.125,0.03238,122.267,new romantic,4,Im Your Money (12 Extended Version) (2006 Digital Remaster),1981
Lit,1.20968,0.30426,246.80444,0,0.760152293,10,0.573,-3.93,1,0.721487046,231.631,0.07725,135.021,post-grunge,4,Lovely Day,1999
Ai Ai Ai,1.06185,0.41398,253.98812,2.374,0.467411428,5,0.371,-12.896,0,,247.333,0.088,91.97,rumba,4,Com Una Flama,1994
Cachao,1.25317,0.49804,84.94975,0,0.578695408,7,0.423,-17.346,1,,77.572,0.24131,81.24,latin jazz,4,Los Tres Glopes / The Three Beats (danza),0
Kiss,0.87051,0.42928,154.40934,0,0.773075676,10,0.788,-6.609,0,0.598167314,137.242,0.42928,139.706,hard rock,4,Anything For My Baby,0
The Shamrock Singers,0.88023,0.35801,273.29261,0.808,0.29143326,4,0.898,-17.805,1,0.204429373,266.67,0.09362,114.276,irish folk,4,Fields Of Athenry,0
The Cardigans,1.22053,0.26783,274.05016,0.125,0.749876367,5,0.363,-6.848,1,,268.22,0.26783,124.013,twee pop,4,Explode,1998
Charly Garcia,1.40567,0.4246,162.71628,0,0.620027189,7,0.018,-10.257,0,0.401486711,162.716,0.18005,126.948,pop rock,4,Tango,2003
Pictures of Then,0.68846,0.31979,182.83057,0,0.535473243,4,0.784,-6.865,1,,176.286,0.13591,163.959,experimental rock,4,When It Stings,2009
Music Explosion,0.25513,0.25513,155.11465,0.181,0.434540093,1,0.577,-11.459,1,0.408110884,142.338,0.25513,124.595,freakbeat,4,I See The Light (2002 Digital Remaster),0
Janet Jackson Featuring Kanye West,0.59122,0.27704,257.14893,0,0.881694731,2,0.569,-6.946,0,0.634481618,250.329,0.12034,191.406,dance pop,4,My Baby (Feat. Kanye West),2004
Mustafa Sandal,1.96748,0.54755,202.9971,0.525,0.58913627,1,0.959,-11.772,0,0.460484845,192.865,0.18833,85,eurodance,4,Beni Aglatma,0
Schoolyard Heroes,1.20897,0.18065,202.00444,0.096,0.616752865,0,0.728,-12.826,1,0.462379946,191.263,0.18065,117.58,horror punk,4,The Last Man On Earth,2007
Bruno Sanfilippo,1.88227,0.23994,291.082,2.403,0.540971095,7,0.004,-23.779,0,,281.995,0.23994,146.008,chill-out,5,The Flight of the serpentarius,1991
DJ Isaac,0.07205,0.07205,497.13587,0.16,0.616454,6,0.533,-5.839,1,,492.211,0.07205,172.371,gabba,4,Focus,0
Ill Harmonics,1.25103,0.56814,71.99302,2.072,0.502288682,0,0.026,-15.686,1,,64.395,0.2341,88.464,hip hop,4,Life,0
The Last Vegas,0.27162,0.27162,237.11302,0,0.63340119,9,0.342,-3.492,1,0.557187768,233.355,0.11115,179.001,stoner rock,4,Another Lover,2009
Beneath The Sky,0.63287,0.63287,275.9571,0,0.720212052,8,0.277,-3.996,1,0.584417646,271.569,0.15433,84.159,death core,1,No Such Thing As Control (Album Version),2007
The Gathering,0.92151,0.45702,348.44689,0.16,0.780309851,0,0.167,-5.817,1,0.610642378,345.687,0.22706,131.502,trip rock,4,Fear The Sea,0
Radiohead,0.24821,0.24821,198.47791,0.183,0.899934952,5,0.779,-5.636,0,,196.058,0.24821,149.492,british pop,1,2 + 2 = 5,2003
Sex Pistols,1.05277,0.04606,88.73751,0.298,0.73118423,2,0.031,-11.229,0,,88.738,0.04606,190.333,punk,5,100 Club 1996 We Love You Beatles - Live,0
Alicia Keys,1.08556,0.55496,255.99955,0.177,0.933916106,7,0.267,-6.155,0,0.723348602,253.498,0.20093,113.485,neo soul,3,Karma,2003
[kaleidoskop],0.57695,0.57695,320.522,0.218,0.43424274,9,0.612,-6.083,1,,302.167,0.3664,144.463,hip hop,4,deine liebe,0
Markus,1.26612,0.64188,189.36118,5.515,0.537533308,5,0.142,-10.819,0,,185.481,0.32976,97.103,neue deutsche welle,3,Vankina vapauden,0
Angela Dimitriou,0.06145,0.06145,78.70649,0,0.264713987,7,0.031,-6.072,1,,75.929,0.06145,111.661,pop folk,4,To Pouli,0
Free,0.59147,0.22898,229.56363,0.202,0.415140368,2,0.5,-11.68,1,,224.467,0.22898,165.904,lovers rock,4,Heartbreaker,1972
Light Of The World,1.69941,0.66521,247.74485,0,0.475730978,0,0.14,-13.546,1,,236.466,0.66521,120.444,jazz funk,4,Petes Crusade,1980
Baby Rasta & Gringo,1.67692,0.53691,167.36608,5.851,0.61018631,4,0.049,-8.383,0,,167.366,0.15448,122.701,reggaeton,5,Yo Quiero Contigo,0
Frenchy,0.87176,0.87176,197.90322,2.606,0.565819847,0,0.901,-9.241,1,0,188.714,0.32402,85.515,rockabilly,1,Baby_ Its Gonna Cost You,0
Charlie Byrd Trio,0.16883,0.16883,232.93342,0.467,0.394768271,5,0.18,-19.664,1,,218.041,0.16883,173.828,samba,4,Goody Goody,0
Natassa Theodoridou,0.29326,0.29326,209.99791,0.061,0.344165049,4,0.73,-5.993,0,,209.998,0.07622,139.423,pop folk,1,Sou Vazo Diskola,0
Joanna Connor,1.91125,0.56367,243.66975,0,0.479218001,5,0.004,-5.955,1,0.265861049,236.832,0.56367,92.471,blues-rock,3,Money Blues,0
Ghetto Mafia,0.8796,0.19099,286.37995,0.405,0.408796737,9,0.463,-9.383,0,,281.716,0.19099,90.049,gangster rap,4,This Is A Stick Up,0
Bedrock,0.89503,0.43242,501.86404,0,0.654039351,6,0.041,-14.442,1,,487.004,0.20169,129.988,progressive house,4,Emerald,2004
Radio Birdman,0.64912,0.34427,174.28853,0,0.617438461,11,0.059,-5.469,0,0.266955186,160.955,0.18912,197.631,garage rock,4,Zeno Beach,2006
Francis Dhomont,2.44177,0.60643,391.49669,0.299,0.444372431,7,0.151,-17.91,0,0,373.394,0.60643,65.097,illbient,5,Meteores mouvement de Chroniques de la lumier,0
Zeca Baleiro,1.26953,0.5116,364.72118,0,0.61071322,9,0.62,-10.202,1,,361.343,0.24399,80.062,brazilian pop music,4,Telegrama,2002
Digital Mystikz,0.86559,0.43995,299.49342,0,0.550032444,11,0.913,-6.304,0,0.63802267,294.568,0.23134,143.01,dubstep,4,Molten,2006
Eddie Cano,1.58372,0.65479,176.16934,0.38,0.359129966,10,0.211,-14.714,0,,163.399,0.42703,125.303,latin jazz,4,It Only Takes A Moment (Album Version),0
The Highwaymen,1.53292,0.42435,282.33098,0.299,0.683341036,2,0.967,-9.851,1,,265.822,0.14302,111.532,folk-pop,3,The Road Goes On Forever,1995
Papa Wemba,0.48657,0.14374,308.74077,0,0.541968375,2,0.71,-8.196,1,,303.444,0.14374,170.966,soukous,4,Phrase,0
Mario Rosenstock,1.14988,0.17992,277.75955,0.061,0.334542784,2,0.473,-12.617,0,,277.76,0.17992,116.052,irish,3,The Daddy,0
Bobaflex,1.84928,0.70687,151.43138,0.517,0.588781959,5,0.129,-4.515,0,0.637016452,147.783,0.70687,104.08,rap metal,4,Medicine,2005
John Mayall,0.60764,0.03341,193.12281,2.595,0.680263753,4,0,-12.098,1,,187.246,0.03341,209.955,blues-rock,4,Dont Waste My Time,1970
Lizzy Borden,0.3293,0.3293,232.98567,0.156,0.609819761,7,0.43,-4.118,1,0.579728749,227.614,0.3293,90.131,heavy metal,1,Love You to Pieces,1985
Dendemann,0.35825,0.35825,221.98812,0.311,0.572051287,11,0.276,-6.131,0,,219.487,0.35825,106.023,progressive house,4,Sachmagehtsnoch,2006
Richard Smith,1.5028,0.31434,263.13098,0.258,0.346744511,11,0,-5.97,0,0,246.155,0.0232,101.013,smooth jazz,4,Take That!,0
Ned Miller,0.64818,0.64818,128.26077,0.177,0.411045135,3,0.833,-7.068,1,,125.19,0.29068,99.312,country rock,1,From A Jack To A King,1963
Lara Fabian,1.11744,0.55279,229.72036,0.508,0.631702562,6,0.505,-7.336,0,0.394394856,216.247,0.26978,106.01,ballad,4,LAmour Existe Encore,2009
Klimperei,1.60246,0.79906,110.10567,0.496,0.3949625,0,0.512,-6.566,1,0,106.04,0.79906,133.96,freestyle,3,Les DA(c)penaillA(c)s,0
Spliff,1.41017,1.41017,264.41098,8.899,0.543971487,11,0.285,-18.576,0,0.575319688,257.701,1.41017,107.965,pop rock,4,Heut Nacht,1982
Deftones,2.81236,2.81236,188.26404,7.715,0.821697317,8,0.544,-4.365,1,0.627531467,188.264,2.81236,153.713,rap metal,1,Diamond Eyes (Album Version),2010
Franco_ Valeriana,0.71313,0.71313,205.50485,0.67,0.600486543,11,0.905,-7.462,1,,197.869,0.71313,112.181,soukous,3,Una dolce melodia,0
John Mayall,0.89748,0.18748,262.79138,0.171,0.626803106,5,0.161,-5.549,0,0,250.032,0.18748,172.909,blues-rock,4,The Witching Hour,2002
Jars Of Clay,0.55063,0.077,191.81669,0.485,0.749029875,2,0.544,-4.888,1,0.345802234,179.821,0.077,128.018,ccm,3,Love Me,2006
Liars,0.64383,0.2326,265.09016,0.107,0.786359137,8,0.124,-10.578,0,0.608552821,265.09,0.2326,143.748,experimental rock,4,Leather Prowler,2007
Yami Bolo,0.38262,0.38262,219.402,0,0.495502207,0,0.647,-9.07,1,0.260506007,219.402,0.38262,85.811,roots reggae,4,Put Down Your Weapons,2000
Grandmaster Flash,0.08375,0.08375,190.17098,0,0.627970753,7,0.095,-15.494,0,0.266955186,170.475,0.08375,117.535,hip hop,4,Underarms,1987
Angelica Maria,1.18979,0.44898,160.83546,0,0.437889503,0,0.789,-10.182,1,,154.732,0.44898,81.649,los angeles,4,Te Necesito,0
Scott Ainslie,0.55087,0.55087,208.1171,0.284,0.331226241,2,0.447,-11.703,1,0.253834736,200.545,0.31634,103.829,blues,1,Terraplane Blues,0
Pierre Perret,0.21128,0.21128,143.46404,0.148,0.018501542,2,0.599,-8.649,1,,139.401,0.21128,112.032,chanson,3,Lidole des femmes,1994
Dario Marianelli,0.30116,0.30116,227.99628,8.028,0.613464932,5,0.291,-22.074,1,0.355285536,212.904,0.30116,126.615,symphony,3,The Harbour,2007
Chris Eaton,0.69278,0.10837,287.65995,0.229,0.486562643,7,0.452,-12.178,1,,267.366,0.10837,100.811,ccm,4,All Or Nothing  (Wonderful World Album Version),0
Jay PA(c)rez,0.35879,0.05788,201.32526,0.45,0.55010385,7,0.736,-6.645,1,0,198.653,0.05788,201.21,tejano,4,Toda Mi Vida,0
Bobby Pulido,1.24721,0.59596,187.97669,0.339,0.575844757,9,0.555,-8.429,1,,181.522,0.4233,196.681,tejano,4,La Rosa,1996
30 Seconds To Mars,0.72471,0.11047,277.28934,0.206,0.909324834,10,0.696,-5.64,0,0.788862009,277.289,0.11047,98.507,rock,4,End Of The Beginning,2002
Giorgos Sabanis,0.58626,0.07341,247.66649,0.427,0.255585292,2,0.491,-9.305,1,,238.974,0.07341,116.024,greek,4,Dio Nisia,0
The Jackson Southernaires,0.61915,0.03823,235.36281,0.287,0.323008991,6,0.069,-8.922,1,,225.739,0.03823,103.916,southern gospel,4,Lift Jesus Up,0
Shelly Manne,0.12045,0.12045,190.74567,0.526,0.47432902,0,0.634,-16.39,1,0.239629098,188.256,0.12045,125.693,hard bop,1,Jubilation T. Cornpone,0
Funeral For A Friend,0.5947,0.1463,205.16526,0.108,0.851073009,2,0.719,-3.862,1,0.345802234,199.918,0.1463,134.009,post-hardcore,4,Kicking And Screaming,2008
RUN-DMC,0.60859,0.24297,266.21342,0,0.686988955,6,0,-7.663,0,,251.722,0.05971,163.881,hip hop,4,Slow And Low,1985
Little Milton,2.6977,2.21243,175.82975,2.966,0.579424109,10,0,-11.798,0,,168.304,1.96919,110.3,electric blues,4,Lookin for My Baby,1994
Eighteen Visions,0.83194,0.26231,171.12771,0,0.752365974,6,0.115,-6.076,1,,166.597,0.07674,109.44,alternative metal,3,Lifes Blood,1997
Camp Lo,0.21269,0.21269,267.17995,0,0.655483478,10,0.243,-10.481,0,0.400039657,257.66,0.21269,111.81,pop rap,5,Black Connect 3,2009
Charlie Peacock,1.18148,0.1321,227.60444,0.113,0.481180212,11,0.442,-10.459,0,0,216.004,0.1321,114.216,ccm,4,The Way Of Love (West Coast Diaries Vol. 1 Album Version),0
Zbigniew Preisner,0.09746,0.09746,87.45751,0.797,0.639158708,4,0.768,-25.221,0,0.482137585,87.458,0.09746,120.234,classic rock,4,Leaving The Docks,1993
SUMO,1.50508,0.36473,127.05914,0.165,0.594047504,7,0.283,-5.454,1,0.487112195,127.059,0.08322,105.434,gabba,4,Noche De Paz,1987
Vana,0.42379,0.42379,227.082,0,0.15960547,7,0.476,-9.527,0,0,222.058,0.42379,146.606,brazilian jazz,4,Village Dance,0
Gwen Stefani,0.79715,0.31695,294.19057,0.287,0.837872047,0,0.278,-6.805,1,,284.549,0.07565,124.517,rock,4,4 In The Morning,2006
Commander Cody And His Lost Planet Airmen,0.22896,0.22896,161.88036,0.194,0.487445648,2,0.859,-3.471,1,0,156.462,0.0495,166.531,country rock,1,Cajun Baby (LP Version),1975
Sunnyland Slim,0.97092,0.63886,246.04689,0.519,0.485792919,7,0.566,-18.679,1,0.265861049,238.51,0.63886,186.511,piano blues,4,Midnight Jump,1994
The Zebras,0.41616,0.41616,131.68281,1.16,0.50904767,4,0.295,-6.583,1,0.379523324,121.922,0.21747,151.199,disco,1,Marching,2006
Sonora Carruseles,2.37533,0.12078,264.07138,0.229,0.560351641,1,0.361,-5.878,1,,259.065,0.12078,80.672,salsa,7,Que Suene Mi Campana,2000
EPMD,0.31502,0.31502,188.31628,4.743,0.698291624,10,0.82,-10.553,0,0.490808488,169.842,0.15392,186.393,hip hop,4,For My People,1990
Eminem,5.72876,0.82051,242.62485,0,0.871010615,1,0.315,-2.198,1,0.74302504,236.495,0.34039,90.18,hip hop,4,Just Dont Give A Fuck,1998
Moist,0.76945,0.19963,302.28853,0.467,0.5983325,2,0.276,-20.869,0,0.299702337,289.622,0.06144,104.989,post-grunge,4,Floating,0
Marco Beltrami,2.00789,0.52941,256.39138,4.098,0.594832624,6,0.192,-18.41,1,,233.976,0.52941,79.86,soundtrack,4,1001 Robots,2004
Bad Religion,0.80323,0.07408,169.87383,0.218,0.858677442,7,0.761,-4.716,1,0.676467189,162.453,0.07408,166.864,hardcore punk,4,You Dont Belong,2002
Naughty By Nature,0.21802,0.21802,236.95628,0,0.679748141,7,0.693,-6.774,1,0.463489662,224.374,0.21802,142.82,gangster rap,5,Ring The Alarm,1999
T.I.,1.73444,0.36594,266.84036,0.165,0.842673051,1,0.555,-4.919,0,0.614747884,262.815,0.19531,87.525,gangster rap,4,Respect This Hustle (Explicit Album Version),0
Faiz Ali Faiz,1.58139,0.23067,878.75873,0.137,0.363280571,6,0.875,-12.798,1,,871.108,0.23067,89.3,qawwali,3,Meeran Sad Laeen Je Toon,0
Janet Jackson,0.78699,0.26699,232.202,0.205,0.881694731,0,0.418,-17.938,1,0.234995406,220.578,0.26699,130.229,dance pop,4,Again (Instrumental),1993
Ben Jelen,1.22791,0.31706,219.61098,0,0.630247495,8,0.907,-12.301,1,0.212045406,201.741,0.08907,136.217,chill-out,4,Come On (Sessions@AOL Version),0
Roni Size,1.17921,0.49232,397.08689,0,0.674160475,6,0.295,-5.456,1,0.215080319,397.087,0.14795,87.351,jungle music,4,Forget Me Knots (Bailey Remix),0
Michael McDonald,0.66423,0.30822,267.83302,3.634,0.712675251,2,0.624,-8.358,1,,253.214,0.139,170.192,ballad,4,Tear It Up (LP Version),0
Astarte,0.89647,0.4319,568.78975,0.566,0.537088297,0,0.355,-5.408,1,,556.64,0.19672,128.518,black metal,4,Voyage to eternal Life,1998
The Cate Brothers,0.60148,0.07699,273.8673,0.316,0.29143326,0,0.629,-9.958,1,,258.827,0.07699,113.557,roots rock,4,Radioland,0
Carl Smith,1.30477,0.31552,156.55138,0.148,0.55143496,10,0.272,-22.359,1,0,150.169,0.06743,134.539,honky tonk,4,If I Couldnt Hold Back The Dawn,0
Vulture Industries,1.37751,0.79833,379.29751,0,0.517306574,7,0.435,-3.738,0,,379.298,0.49154,100.078,avantgarde metal,4,The Benevolent Path,2007
Sleepy John Estes,0.18369,0.18369,188.26404,0,0.519000072,11,0.789,-18.335,1,,185.504,0.18369,78.498,country blues,1,Down South Blues,1935
Suicidal Tendencies,1.98228,0.40784,167.78404,0.374,0.736677413,4,0.022,-9.966,1,0.550647153,162.342,0.21079,166.09,hardcore punk,7,Looking In Your Eyes,1987
Professor Longhair,0.08597,0.08597,242.31138,0.606,0.611771113,7,0.86,-13.715,1,,239.514,0.08597,143.29,louisiana blues,1,Doin It,1985
Bo Carter,0.46239,0.46239,162.24608,0.162,0.469671584,3,0.752,-15.925,1,0.252445819,160.189,0.21405,116.083,delta blues,3,The Law Gonna Step On You (1931),0
Cristy Lane,0.72406,0.22408,142.70649,0.172,0.420615972,5,0.758,-7.954,1,,133.701,0.22408,120.227,ccm,3,It Came Upon A Midnight Clear,0
Aerosmith,0.61207,0.08631,318.61506,0.287,0.872536599,6,0,-4.43,0,,301.238,0.08631,232.709,blues-rock,3,Crazy,1993
Vodka Collins,0.12187,0.12187,119.30077,0.885,0.41178907,2,0.011,-8.977,1,0,111.961,0.12187,151.357,glam rock,4,Bitches For Breakfast,0
Nicky B_ NaA<<lle,0.41226,0.06665,251.55873,0.723,0.59540924,7,0.673,-5.794,1,,242.602,0.06665,173.974,dancehall,4,Rude Bwoy Love (feat. Dj Fly_ Dj Traxx_ T.Williams),0
Roger Creager,2.09031,0.61493,277.55057,0.188,0.674519457,0,0.822,-9.776,1,0.33888672,264.597,0.25196,80.975,honky tonk,4,All For The Sake Of The Song,2003
Steve Morse,0.33315,0.33315,342.09914,0.084,0.589903022,8,0,-5.097,0,0.265861049,327.86,0.13896,154.113,blues-rock,4,Red Barchetta (feat. James LaBrie_ James Murphey_ Sean Malone_ Sean Reinert & David Townson),0
Rita Chiarelli,0.70291,0.70291,228.38812,0.316,0.404823303,8,1,-16.107,1,,222.441,0.40009,99.381,blues,1,Chiove,2006
Fredericks_ Goldman_ Jones,1.19532,0.80251,344.21506,8.388,0.382720017,5,0.489,-9.985,1,,324.238,0.60611,153.939,chanson,4,Des VAtres,0
Estopa,0.473,0.14181,185.83465,0.063,0.626821327,2,0.834,-7.541,1,0.53066303,180.024,0.14181,146.051,flamenco,4,Apagon,0
Red Hot Chili Peppers,0.08855,0.08855,269.34812,0,0.833967972,0,0.648,-2.976,0,0.773292762,262.931,0.08855,124.915,rap rock,1,Parallel Universe (Album Version),1999
Josh Groban,3.34055,0.2889,152.0322,0,0.765357013,1,0.602,-15.95,1,0.540786009,135.697,0.2889,91.087,pop rock,5,Lullaby [With Ladysmith Black Mambazo] (Album Version),2006
Billie Jo Spears,2.5541,0.37611,124.9171,0,0.523714637,7,0.49,-10.963,1,,122.253,0.15029,64.996,classic country,4,Danny,0
Irini Merkouri,0.78095,0.2686,230.21669,0.247,0.396304067,1,0.49,-6.321,1,,220.688,0.2686,109.974,pop folk,4,Magiki Vradia,0
Jesse Malin,1.48379,0.11043,238.52363,0,0.75504135,2,0.006,-8.14,1,0.496175336,233.506,0.11043,88.011,urban folk,4,Walk On The Wild Side,2008
Monique Morelli,1.01254,0.34354,196.44036,0.079,0.278066092,1,0.331,-12.957,1,,184.982,0.34354,180.854,los angeles,5,Elsa,0
Alexander Zonjic,0.94416,0.40964,259.21261,0.147,0.35442465,2,0.062,-7.742,1,0.495359006,248.094,0.05829,113.41,jazz funk,5,Little Sunflower,0
BeyoncA(c),0.364,0.364,419.70893,0.178,0.889460725,3,0.55,-5.584,0,,399.418,0.364,109.522,hip hop,4,Dangerously In Love Medley,0
Tunsi,0.07151,0.07151,12.72118,0,0.473803925,4,0.079,-13.537,1,,12.721,0.07151,84.606,hip hop,1,Army,0
Zbigniew Preisner,1.70511,1.70511,63.63383,3.582,0.639158708,0,0.403,-31.708,1,0.437036204,63.634,0.84515,35.351,classic rock,1,The Court,1994
Knack,1.37941,0.82218,215.64036,0,0.589190725,2,0.609,-7.742,1,0.262308997,206.118,0.45191,110.462,british pop,4,Dance Of Romance,0
Maximilian Hecker,0.6022,0.6022,330.63138,0.548,0.621121051,7,0.606,-13.527,1,0.39169489,311.043,0.17367,70.784,chamber pop,1,Creep Live Version,0
Tim Wilson,1.07718,0.43015,154.27873,0,0.459797129,9,0.662,-8.073,1,0.265861049,148.579,0.10693,92.755,filk,4,It Takes A Village (To Raise A Nut) (Live),0
Bitty McLean,1.4043,0.4598,216.21506,0.177,0.595811747,0,0.942,-10.172,1,0.212045406,203.558,0.2228,127.601,lovers rock,4,Over The River,1995
Open Hand,0.0508,0.0508,278.56934,0,0.614887588,10,0.538,-4.842,1,,275.818,0.0508,156.581,post-grunge,1,11th Street,2000
Dennis ONeill,5.16331,3.15748,377.75628,3.216,0.272774044,8,0.397,-27.905,1,,342.877,3.15748,66.807,bel canto,3,Tre sonetti di Petrarca: III. I vidi in terra angelici costumi - sonnet 156,0
Phil Collins,0.52867,0.52867,343.43138,0.299,0.655921418,3,1,-9.808,1,0.614006173,321.788,0.21768,94.705,soft rock,4,Everyday,1993
Angela Lashley,0.18424,0.18424,196.17914,0.113,0.104186987,2,0.405,-14.85,1,,189.928,0.18424,97.79,patriotic,1,Too Far From The Tree,0
Emilio Tuero,0.73849,0.31107,194.24608,0,0.316251607,0,0.618,-14.079,0,,189.266,0.31107,140.354,tango,3,Nostalgia,0
Joe Lynn Turner,0.62969,0.13673,239.35955,0.365,0.620041695,7,0.026,-6.545,1,0,225.884,0.13673,122.414,hard rock,4,Babys Got A Habit,0
The Pharcyde,0.47064,0.09198,247.11791,0,0.756063871,0,0.491,-5.178,0,0.407233015,244.791,0.09198,161.853,rap,4,The Climb/Paranoia,2004
MichAle Bernard,0.73149,0.73149,136.98567,0,0.448892805,1,0.322,-14.293,0,,124.865,0.1164,64.958,chanson,4,Amour noir N 7,2008
Joe Bonamassa,0.58388,0.58388,356.04853,0,0.675919557,4,0.404,-9.159,0,0.270775999,356.049,0.23066,85.401,blues-rock,3,Stop!,2009
Tyrone Wells,0.79627,0.04548,204.59057,0.165,0.689793071,8,0.727,-7.162,0,0.72491042,201.421,0.04548,159.9,folk-pop,4,Need,2005
Howie Day,0.96667,0.3113,277.002,0.078,0.830642317,10,0.598,-12.316,1,,268.011,0.14746,180.073,singer-songwriter,4,Collide,2003
Fito Paez,2.88638,1.67953,284.26404,3.193,0.657826886,7,0.506,-7.107,1,0.450762242,269.137,1.52714,97.865,rock n roll,4,Tercer Mundo,1990
Bob Carlisle,2.08752,0.6902,274.54649,2.937,0.563583586,1,0,-7.484,1,0,254.845,0.16962,85.979,ccm,4,Watched By An Angel,0
Frank Ifield,1.47785,0.35899,151.71873,0.322,0.469895309,0,0.569,-9.64,1,,144.115,0.07949,109.402,country rock,4,Ill Be Around,0
The Crystal Method,1.35153,0.20768,341.08036,0.183,0.740796616,7,0.792,-9.276,1,0.756814801,336.742,0.20768,188.018,big beat,5,Keep Hope Alive,1995
Bill Engvall,10.7577,0.33397,132.96281,0,0.584266182,11,0.058,-12.451,1,0,132.963,0.04562,80.162,comedy,7,Getting Old Sucks (Album Version),0
Tomorrow,1.17127,0.39946,113.26649,0.148,0.679616958,9,0.587,-10.445,1,,109.859,0.2125,156.957,jungle music,4,Blow-Up (Outtake),0
HA(c)lio Ziskind,0.90387,0.39833,148.50567,0.369,0.351269291,9,0.029,-12.802,0,,133.195,0.06215,118.027,banda,4,Carre Cutia,0
Groundhogs,0.9054,0.1234,1023.86893,0,0.518442304,4,0.327,-13.806,1,0.558022089,1017.353,0.1234,126.57,blues-rock,3,Still a Fool,1968
Los Chunguitos,1.47523,0.31812,215.32689,0.271,0.515033584,1,0.488,-5.55,1,,199.303,0.17387,103.886,flamenco,4,La Medalla,2001
Brian Dullaghan,0.57372,0.57372,147.80036,0.502,0.29143326,8,0.725,-14.908,1,,140.817,0.27178,99.863,irish folk,3,The Wedding,0
Johnny Pacheco,0.13877,0.13877,334.52363,0.172,0.542232717,5,0.017,-10.401,1,0.33888672,327.982,0.13877,107.329,salsa,4,Viralo Al Reves,0
King Swamp,0.46593,0.12067,341.002,0.096,0.428712692,7,0.595,-14.656,1,,328.911,0.12067,172.054,swamp rock,4,Glow,0
Harvey Averne,2.23254,0.73096,168.93342,0.665,0.414385653,5,0.378,-15.321,1,,160.705,0.34721,81.311,boogaloo,4,Accept Me,0
Solomon,1.45289,1.45289,150.56934,0.826,0.629732489,5,0.659,-21.835,0,,141.827,0.89202,68.742,hip pop,1,Piano Sonata No. 29 in B flat major Op. 106  Hammerklavier (2005 Digital Remaster): II.     Scherzo (Assai vivace) - Presto,0
